1.568354012000000012e+03 9.998930000000001428e-01 1.000000000000000000e+00
1.568354692999999997e+03 9.998850000000008009e-01 1.000000000000000000e+00
1.568355373999999983e+03 9.999940000000009377e-01 1.000000000000000000e+00
1.568356054999999969e+03 1.000070000000000903e+00 1.000000000000000000e+00
1.568356735999999955e+03 9.998870000000010805e-01 1.000000000000000000e+00
1.568357416999999941e+03 9.999510000000011445e-01 1.000000000000000000e+00
1.568358097999999927e+03 9.999580000000012348e-01 1.000000000000000000e+00
1.568358780000000024e+03 9.999880000000000990e-01 1.000000000000000000e+00
1.568359461000000010e+03 9.999929999999999097e-01 1.000000000000000000e+00
1.568360141999999996e+03 1.000064000000000064e+00 1.000000000000000000e+00
1.568360822999999982e+03 9.998680000000010892e-01 1.000000000000000000e+00
1.568361503999999968e+03 9.999110000000008824e-01 1.000000000000000000e+00
1.568362184999999954e+03 9.999500000000001165e-01 1.000000000000000000e+00
1.568362865999999940e+03 9.998850000000008009e-01 1.000000000000000000e+00
1.568363546999999926e+03 9.998839999999997730e-01 1.000000000000000000e+00
1.568364227999999912e+03 9.998149999999998983e-01 1.000000000000000000e+00
1.568364910000000009e+03 9.999890000000011270e-01 1.000000000000000000e+00
1.568365590999999995e+03 1.000071000000000154e+00 1.000000000000000000e+00
1.568366271999999981e+03 1.000154000000000210e+00 1.000000000000000000e+00
1.568366952999999967e+03 1.000090000000000146e+00 1.000000000000000000e+00
1.568367633999999953e+03 1.000035000000000451e+00 1.000000000000000000e+00
1.568368314999999939e+03 9.999770000000012260e-01 1.000000000000000000e+00
1.568368995999999925e+03 1.000123000000000317e+00 1.000000000000000000e+00
1.568369676999999911e+03 9.998979999999999535e-01 1.000000000000000000e+00
1.568370357999999896e+03 1.000154000000000210e+00 1.000000000000000000e+00
1.568371039000000110e+03 1.000134000000000967e+00 1.000000000000000000e+00
1.568371720000000096e+03 9.999500000000001165e-01 1.000000000000000000e+00
1.568372401999999965e+03 1.000166000000000111e+00 1.000000000000000000e+00
1.568373082999999951e+03 9.998750000000011795e-01 1.000000000000000000e+00
1.568373763999999937e+03 1.000030000000000641e+00 1.000000000000000000e+00
1.568374444999999923e+03 1.000059000000000253e+00 1.000000000000000000e+00
1.568375125999999909e+03 1.000116000000000227e+00 1.000000000000000000e+00
1.568375806999999895e+03 1.000097000000000236e+00 1.000000000000000000e+00
1.568376488000000109e+03 1.000073999999999685e+00 1.000000000000000000e+00
1.568377169000000094e+03 9.999169999999999447e-01 1.000000000000000000e+00
1.568377850000000080e+03 1.000134000000000967e+00 1.000000000000000000e+00
1.568378531000000066e+03 9.999190000000002243e-01 1.000000000000000000e+00
1.568379212999999936e+03 1.000063000000000812e+00 1.000000000000000000e+00
1.568379893999999922e+03 1.000016000000000460e+00 1.000000000000000000e+00
1.568380574999999908e+03 9.999529999999996477e-01 1.000000000000000000e+00
1.568381255999999894e+03 9.999750000000009464e-01 1.000000000000000000e+00
1.568381937000000107e+03 9.999090000000006029e-01 1.000000000000000000e+00
1.568382618000000093e+03 9.999310000000001253e-01 1.000000000000000000e+00
1.568383299000000079e+03 1.000042999999999793e+00 1.000000000000000000e+00
1.568383980000000065e+03 1.000068999999999875e+00 1.000000000000000000e+00
1.568384661000000051e+03 9.999280000000005941e-01 1.000000000000000000e+00
1.568385342999999921e+03 1.000175000000000480e+00 1.000000000000000000e+00
1.568386023999999907e+03 9.999050000000000438e-01 1.000000000000000000e+00
1.568386704999999893e+03 9.998269999999997992e-01 1.000000000000000000e+00
1.568387386000000106e+03 9.999359999999999360e-01 1.000000000000000000e+00
1.568388067000000092e+03 1.000079000000001272e+00 1.000000000000000000e+00
1.568388748000000078e+03 9.999240000000000350e-01 1.000000000000000000e+00
1.568389429000000064e+03 1.000061999999999784e+00 1.000000000000000000e+00
1.568390110000000050e+03 1.000082000000000804e+00 1.000000000000000000e+00
1.568390791000000036e+03 1.000144999999999840e+00 1.000000000000000000e+00
1.568391472000000022e+03 1.000073000000000434e+00 1.000000000000000000e+00
1.568392153999999891e+03 1.000063000000000812e+00 1.000000000000000000e+00
1.568392835000000105e+03 9.999490000000008649e-01 1.000000000000000000e+00
1.568393516000000091e+03 1.000009999999999621e+00 1.000000000000000000e+00
1.568394197000000077e+03 9.999350000000006844e-01 1.000000000000000000e+00
1.568394878000000062e+03 9.997860000000002856e-01 1.000000000000000000e+00
1.568395559000000048e+03 9.998640000000005301e-01 1.000000000000000000e+00
1.568396240000000034e+03 1.000089000000000894e+00 1.000000000000000000e+00
1.568396921000000020e+03 9.999669999999998282e-01 1.000000000000000000e+00
1.568397602000000006e+03 1.000014000000000181e+00 1.000000000000000000e+00
1.568398284000000103e+03 9.999390000000012435e-01 1.000000000000000000e+00
1.568398965000000089e+03 9.999310000000001253e-01 1.000000000000000000e+00
1.568399646000000075e+03 1.000109000000000137e+00 1.000000000000000000e+00
1.568400327000000061e+03 1.000039000000001010e+00 1.000000000000000000e+00
1.568401008000000047e+03 1.000058000000001002e+00 1.000000000000000000e+00
1.568401689000000033e+03 1.000127000000000876e+00 1.000000000000000000e+00
1.568402370000000019e+03 9.999960000000012172e-01 1.000000000000000000e+00
1.568403051000000005e+03 9.999070000000003233e-01 1.000000000000000000e+00
1.568403731999999991e+03 1.000217000000001022e+00 1.000000000000000000e+00
1.568404414000000088e+03 9.999010000000012610e-01 1.000000000000000000e+00
1.568405095000000074e+03 1.000020000000001019e+00 1.000000000000000000e+00
1.568405776000000060e+03 9.999350000000006844e-01 1.000000000000000000e+00
1.568406457000000046e+03 9.999710000000003873e-01 1.000000000000000000e+00
1.568407138000000032e+03 9.998800000000009902e-01 1.000000000000000000e+00
1.568407819000000018e+03 1.000016000000000460e+00 1.000000000000000000e+00
1.568408500000000004e+03 9.999370000000009640e-01 1.000000000000000000e+00
1.568409180999999990e+03 9.999990000000007484e-01 1.000000000000000000e+00
1.568409861999999976e+03 1.000025000000000830e+00 1.000000000000000000e+00
1.568410544000000073e+03 9.999470000000005854e-01 1.000000000000000000e+00
1.568411225000000059e+03 1.000054000000000443e+00 1.000000000000000000e+00
1.568411906000000045e+03 9.999200000000012523e-01 1.000000000000000000e+00
1.568412587000000030e+03 1.000025000000000830e+00 1.000000000000000000e+00
1.568413268000000016e+03 9.999359999999999360e-01 1.000000000000000000e+00
1.568413949000000002e+03 1.000033000000000172e+00 1.000000000000000000e+00
1.568414629999999988e+03 9.999190000000002243e-01 1.000000000000000000e+00
1.568415310999999974e+03 9.999450000000003058e-01 1.000000000000000000e+00
1.568415991999999960e+03 9.999339999999996564e-01 1.000000000000000000e+00
1.568416672999999946e+03 9.999080000000013513e-01 1.000000000000000000e+00
1.568417353999999932e+03 1.000075000000000713e+00 1.000000000000000000e+00
1.568418036000000029e+03 1.000210000000000932e+00 1.000000000000000000e+00
1.568418717000000015e+03 9.999990000000007484e-01 1.000000000000000000e+00
1.568419398000000001e+03 1.000022000000001299e+00 1.000000000000000000e+00
1.568420078999999987e+03 1.000002000000000280e+00 1.000000000000000000e+00
1.568420759999999973e+03 9.999260000000003146e-01 1.000000000000000000e+00
1.568421440999999959e+03 9.999420000000007747e-01 1.000000000000000000e+00
1.568422121999999945e+03 1.000002000000000280e+00 1.000000000000000000e+00
1.568422802999999931e+03 1.000032000000000920e+00 1.000000000000000000e+00
1.568423483999999917e+03 1.000016000000000460e+00 1.000000000000000000e+00
